transaction_id,customer_id,first_name,last_name,gender,home_city,home_country,transaction_city,transaction_country,login_city,login_country,timestamp,transaction_type,amount,currency,merchant,category,description,is_by_check,account_number,swift_bic,receiveraccount,receiverswift,balanceafter,avgdailybalance,legitimate,fraudreason,is_fraud,added_at
TXN000685,CUST0040,Sophia,Lewis,Female,San Diego,CAN,Cape Town,UK,Paris,AUS,2025-03-08 09:32:00,Transfer,1000.0,USD,OffshoreBank,Banking,Transfer Online at OffshoreBank,FALSE,437086000000.0,Y44MJ4U8MP2,945131000000.0,F48OHMO4,12142.0,13142.0,0,Time anomaly: transaction at unusual hour; Round-amount test charges then cash-out; Dormant account large night debit; Amount spike: >10× typical spend,0,2025-12-04T14:55:07.833306
TXN000686,CUST0047,Zoey,Mitchell,Female,San Diego,AUS,San Jose,AUS,San Diego,AUS,2025-03-08 13:37:00,Transfer,260.51,USD,Uber,Transport,Transfer Online at Uber,FALSE,754519000000.0,OX4QQQLL,811901000000.0,BWN9T0FH1GN,13678.49,13939.0,1,,1,2025-12-04T14:55:07.833306
TXN000687,CUST0035,Sophia,Robinson,Male,Columbus,AUS,San Jose,AUS,Columbus,AUS,2025-03-08 17:42:00,Debit,77.93,USD,Walmart,Retail,Debit Online at Walmart,FALSE,841703000000.0,YND6CUJS,,,12284.07,12362.0,1,,0,2025-12-04T14:55:07.833306
TXN000688,CUST0066,Yara,Rivera,Female,Houston,CAN,San Antonio,CAN,Houston,CAN,2025-03-08 21:47:00,Transfer,161.01,USD,DoorDash,Food,Transfer Online at DoorDash,FALSE,725736000000.0,RPEO2YH3,746601000000.0,H0UCB85X,9359.99,9521.0,1,,1,2025-12-04T14:55:07.833306
TXN000689,CUST0052,Sophia,Hall,Male,Houston,CAN,Houston,CAN,Houston,CAN,2025-03-09 01:52:00,Debit,191.43,USD,McDonalds,Food,Debit Online at McDonalds,FALSE,601182000000.0,C2M5QJDS8TV,,,17276.57,17468.0,1,,0,2025-12-04T14:55:07.833306
TXN000690,CUST0010,Owen,Phillips,Male,San Diego,USA,Austin,USA,San Diego,USA,2025-03-09 05:57:00,Transfer,69.34,USD,Starbucks,Food,Transfer Online at Starbucks,FALSE,935512000000.0,ASPG9Y4K,932228000000.0,7BECM2K9,3523.66,3593.0,1,,1,2025-12-04T14:55:07.833306
TXN000691,CUST0012,Logan,Morris,Male,Chicago,USA,Houston,USA,Chicago,USA,2025-03-09 10:02:00,Debit,185.57,USD,Apple,Electronics,Debit Online at Apple,FALSE,985063000000.0,EG34T823,,,18603.43,18789.0,1,,0,2025-12-04T14:55:07.833306
TXN000692,CUST0029,Lily,Mitchell,Male,Austin,AUS,Phoenix,CAN,Columbus,AUS,2025-03-09 14:07:00,Debit,1299.94,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,FALSE,351648000000.0,EAUTL0C9,,,5433.06,6733.0,0,Dormant account large night debit; Behavior deviation: unseen merchant category; Account compromise: failed logins then transfer,0,2025-12-04T14:55:07.833306
TXN000693,CUST0029,Lily,Mitchell,Male,Austin,AUS,San Diego,AUS,Austin,AUS,2025-03-09 18:13:00,Credit,221.04,USD,Netflix,Streaming,Credit Online at Netflix,FALSE,265632000000.0,4DPFBH4RHPQ,,,14850.04,14629.0,1,,0,2025-12-04T14:55:07.833306
TXN000694,CUST0013,Michael,Mitchell,Male,Chicago,AUS,San Francisco,AUS,Chicago,AUS,2025-03-09 22:18:00,Debit,182.07,USD,Shell,Fuel,Debit Online at Shell,FALSE,202278000000.0,273DUEVO,,,3183.93,3366.0,1,,0,2025-12-04T14:55:07.833306
TXN000695,CUST0039,Luna,Sanchez,Male,Los Angeles,UK,Houston,UK,Los Angeles,UK,2025-03-10 02:23:00,Credit,118.08,USD,Shell,Fuel,Credit Online at Shell,FALSE,613929000000.0,XKIEJAAUSK8,,,2352.08,2234.0,1,,0,2025-12-04T14:55:07.833306
TXN000696,CUST0044,Mia,Lee,Male,Jacksonville,CAN,Paris,CAN,Indianapolis,CAN,2025-03-10 06:28:00,Credit,1148.58,USD,HighValueJewelry,Jewelry,Credit Online at HighValueJewelry,FALSE,807556000000.0,8CTGQ47LIB7,,,12358.58,11210.0,0,Time anomaly: transaction at unusual hour; Frequency burst: 5 txns in 1 min,0,2025-12-04T14:55:07.833306
TXN000697,CUST0016,Hannah,Rivera,Female,Columbus,USA,Singapore,USA,Bangkok,USA,2025-03-10 10:33:00,Credit,518.5,USD,SuspiciousFintech,Fintech,Credit Online at SuspiciousFintech,FALSE,328686000000.0,6PG1LL50EUX,,,19194.5,18676.0,0,High-risk corridor transfer to new receiver; Dormant account large night debit,0,2025-12-04T14:55:07.833306
TXN000698,CUST0069,Abigail,Harris,Female,Houston,AUS,San Diego,AUS,London,CAN,2025-03-10 14:38:00,Transfer,500.0,USD,DarkWebMarket,Illicit,Transfer Online at DarkWebMarket,FALSE,567011000000.0,KIIADP3B,242708000000.0,QA6VE3DG,13595.0,14095.0,0,Amount spike: >10× typical spend; High-risk corridor transfer to new receiver; Time anomaly: transaction at unusual hour; Round-amount test charges then cash-out,0,2025-12-04T14:55:07.833306
TXN000699,CUST0060,Elizabeth,Young,Female,Chicago,AUS,Chicago,AUS,Chicago,AUS,2025-03-10 18:43:00,Debit,38.16,USD,Netflix,Streaming,Debit Online at Netflix,FALSE,726631000000.0,2TZZ4HZO,,,12643.84,12682.0,1,,0,2025-12-04T14:55:07.833306
TXN000700,CUST0048,Grace,Hill,Male,Jacksonville,UK,Jacksonville,UK,Jacksonville,UK,2025-03-10 22:48:00,Transfer,161.81,USD,DoorDash,Food,Transfer Online at DoorDash,FALSE,841042000000.0,NQF5IITS,209708000000.0,KAUV33H9,5260.19,5422.0,1,,1,2025-12-04T14:55:07.833306
TXN000701,CUST0041,Jack,Flores,Female,Philadelphia,UK,Columbus,UK,Philadelphia,UK,2025-03-11 02:53:00,Credit,182.64,USD,Target,Retail,Credit Online at Target,FALSE,710430000000.0,ITW69119,,,4339.64,4157.0,1,,0,2025-12-04T14:55:07.833306
TXN000702,CUST0024,Victoria,Jackson,Male,San Antonio,USA,San Antonio,USA,San Antonio,USA,2025-03-11 06:58:00,Transfer,193.22,USD,Amazon,Retail,Transfer Online at Amazon,FALSE,753338000000.0,VCTIM2D8XBQ,422677000000.0,QBCXS7P6,11831.78,12025.0,1,,0,2025-12-04T14:55:07.833306
TXN000703,CUST0061,Abigail,Chavez,Female,San Jose,AUS,San Jose,AUS,San Jose,AUS,2025-03-11 11:03:00,Debit,229.61,USD,Amazon,Retail,Debit Online at Amazon,FALSE,436610000000.0,7UTUPNFGTS2,,,1906.39,2136.0,1,,0,2025-12-04T14:55:07.833306
TXN000704,CUST0061,Abigail,Chavez,Female,San Jose,AUS,San Jose,AUS,San Jose,AUS,2025-03-11 15:08:00,Credit,67.51,USD,Uber,Transport,Credit Online at Uber,FALSE,539602000000.0,73FY9ZBUJ8Z,,,3213.51,3146.0,1,,0,2025-12-04T14:55:07.833306
TXN000705,CUST0073,Violet,Phillips,Male,Dallas,CAN,Dallas,CAN,Dallas,CAN,2025-03-11 19:13:00,Debit,70.61,USD,Netflix,Streaming,Debit Online at Netflix,FALSE,970115000000.0,IEUT350TJI5,,,4098.39,4169.0,1,,0,2025-12-04T14:55:07.833306
TXN000706,CUST0016,Hannah,Rivera,Female,Columbus,USA,New York,USA,Columbus,USA,2025-03-11 23:18:00,Credit,213.79,USD,Amazon,Retail,Credit Online at Amazon,FALSE,996418000000.0,94CI5TUQZLU,,,7968.79,7755.0,1,,0,2025-12-04T14:55:07.833306
TXN000707,CUST0048,Grace,Hill,Male,Jacksonville,UK,Jacksonville,UK,Jacksonville,UK,2025-03-12 03:23:00,Credit,13.32,USD,DoorDash,Food,Credit Online at DoorDash,FALSE,740623000000.0,0FUMEGHEVL6,,,5993.32,5980.0,1,,1,2025-12-04T14:55:07.833306
TXN000708,CUST0008,Logan,Martinez,Female,Dallas,UK,Jacksonville,USA,Dallas,UK,2025-03-12 07:28:00,Debit,1071.63,USD,CryptoExchange,Crypto,Debit Online at CryptoExchange,FALSE,750646000000.0,JRW2ES7L,,,15439.37,16511.0,0,Geographic mismatch: txn 3 000 km from login; Behavior deviation: unseen merchant category; Account compromise: failed logins then transfer; Time anomaly: transaction at unusual hour,0,2025-12-04T14:55:07.833306
TXN000709,CUST0055,Logan,Sullivan,Female,Austin,UK,Melbourne,USA,Toronto,AUS,2025-03-12 11:33:00,Credit,772.47,USD,LuxuryWatchCo,Luxury,Credit Online at LuxuryWatchCo,FALSE,113224000000.0,WYT3PGP55IF,,,14294.47,13522.0,0,Account compromise: failed logins then transfer; Time anomaly: transaction at unusual hour; Device mismatch: new device fingerprint; High-risk corridor transfer to new receiver,0,2025-12-04T14:55:07.833306
TXN000710,CUST0053,Elijah,Lewis,Female,San Diego,USA,San Diego,USA,San Diego,USA,2025-03-12 15:38:00,Transfer,166.3,USD,Uber,Transport,Transfer Online at Uber,FALSE,747709000000.0,UTZE0U3C8K2,813699000000.0,5747RWPKIFN,15722.7,15889.0,1,,0,2025-12-04T14:55:07.833306
TXN000711,CUST0018,Emily,Young,Female,Philadelphia,USA,San Francisco,USA,Philadelphia,USA,2025-03-12 19:43:00,Transfer,78.67,USD,DoorDash,Food,Transfer Online at DoorDash,FALSE,589885000000.0,Q1I58ZFRP06,884912000000.0,XMYJUEFO,11502.33,11581.0,1,,0,2025-12-04T14:55:07.833306
TXN000712,CUST0011,Isabella,Flores,Female,Indianapolis,CAN,San Francisco,CAN,Indianapolis,CAN,2025-03-12 23:48:00,Credit,213.44,USD,Amazon,Retail,Credit Online at Amazon,FALSE,607077000000.0,8XPWPUIAB95,,,14425.44,14212.0,1,,0,2025-12-04T14:55:07.833306
TXN000713,CUST0067,Leo,Torres,Male,Houston,CAN,Phoenix,CAN,Houston,CAN,2025-03-13 03:53:00,Credit,247.3,USD,Apple,Electronics,Credit Online at Apple,FALSE,533121000000.0,0WUKCOLT08M,,,13682.3,13435.0,1,,0,2025-12-04T14:55:07.833306
TXN000714,CUST0024,Victoria,Jackson,Male,San Antonio,USA,Dallas,USA,San Antonio,USA,2025-03-13 07:58:00,Credit,290.21,USD,Shell,Fuel,Credit Online at Shell,FALSE,816137000000.0,1AN2FQHC,,,10210.21,9920.0,1,,0,2025-12-04T14:55:07.833306
TXN000715,CUST0023,Elijah,Rivera,Female,New York,AUS,London,UK,Zurich,UK,2025-03-13 12:03:00,Transfer,1191.54,USD,UnknownElectronics,Electronics,Transfer Online at UnknownElectronics,FALSE,786200000000.0,F5HSCT2Q,275537000000.0,UTFWNO6YLZ2,7923.46,9115.0,0,High-risk corridor transfer to new receiver; Dormant account large night debit,0,2025-12-04T14:55:07.833306
TXN000716,CUST0056,Tyler,Lee,Female,Indianapolis,CAN,Indianapolis,CAN,Indianapolis,CAN,2025-03-13 16:08:00,Credit,99.66,USD,Apple,Electronics,Credit Online at Apple,FALSE,531265000000.0,DUO4ZL61ZEX,,,12628.66,12529.0,1,,0,2025-12-04T14:55:07.833306
TXN000717,CUST0065,Chloe,Young,Female,Houston,UK,Houston,UK,Houston,UK,2025-03-13 20:13:00,Debit,212.62,USD,Shell,Fuel,Debit Online at Shell,FALSE,810870000000.0,XL3BLRID,,,17438.38,17651.0,1,,0,2025-12-04T14:55:07.833306
TXN000718,CUST0031,Sebastian,Nelson,Male,Jacksonville,UK,Chicago,UK,Jacksonville,UK,2025-03-14 00:18:00,Debit,173.7,USD,Uber,Transport,Debit Online at Uber,FALSE,643292000000.0,N2LXGZ6D,,,5133.3,5307.0,1,,0,2025-12-04T14:55:07.833306
TXN000719,CUST0075,Mason,Wright,Male,Jacksonville,UK,Dubai,UK,Toronto,AUS,2025-03-14 04:24:00,Transfer,3706.54,USD,LuxuryWatchCo,Luxury,Transfer Online at LuxuryWatchCo,FALSE,703247000000.0,1ZLQMSGU,687747000000.0,CER2MBF4,14597.46,18304.0,0,Amount spike: >10× typical spend; Device mismatch: new device fingerprint,0,2025-12-04T14:55:07.833306
TXN000720,CUST0049,Harper,Mitchell,Female,San Francisco,USA,Phoenix,USA,San Francisco,USA,2025-03-14 08:29:00,Credit,131.86,USD,Apple,Electronics,Credit Online at Apple,FALSE,264238000000.0,T4G923GSOL4,,,8125.86,7994.0,1,,0,2025-12-04T14:55:07.833306
TXN000721,CUST0068,Delilah,Flores,Female,Phoenix,AUS,Chicago,AUS,Phoenix,AUS,2025-03-14 12:34:00,Credit,47.81,USD,Amazon,Retail,Credit Online at Amazon,FALSE,278810000000.0,14W6OBCV,,,4650.81,4603.0,1,,1,2025-12-04T14:55:07.833306
TXN000722,CUST0003,Sebastian,King,Female,San Francisco,CAN,Hong Kong,CAN,Dubai,USA,2025-03-14 16:39:00,Transfer,3579.94,USD,DarkWebMarket,Illicit,Transfer Online at DarkWebMarket,FALSE,765335000000.0,ZIDPWPJL,658953000000.0,7Y8V779I,5761.06,9341.0,0,High-risk corridor transfer to new receiver; Amount spike: >10× typical spend; Frequency burst: 5 txns in 1 min; Time anomaly: transaction at unusual hour,0,2025-12-04T14:55:07.833306
TXN000723,CUST0034,Sophia,Harris,Male,New York,AUS,Phoenix,UK,New York,AUS,2025-03-14 20:44:00,Transfer,518.16,USD,CryptoExchange,Crypto,Transfer Online at CryptoExchange,FALSE,762809000000.0,NTNCPSVWH4H,114239000000.0,YMOV6IPXFDK,18655.84,19174.0,0,Device mismatch: new device fingerprint; Geographic mismatch: txn 3 000 km from login,0,2025-12-04T14:55:07.833306
TXN000724,CUST0030,Mateo,Nelson,Female,Chicago,CAN,Cape Town,UK,San Jose,AUS,2025-03-15 00:49:00,Transfer,890.34,USD,OffshoreBank,Banking,Transfer Online at OffshoreBank,FALSE,371240000000.0,OQB18S3W821,906354000000.0,97DP9KF8,10697.66,11588.0,0,Dormant account large night debit; Behavior deviation: unseen merchant category; Frequency burst: 5 txns in 1 min,0,2025-12-04T14:55:07.833306
TXN000725,CUST0034,Sophia,Harris,Male,New York,AUS,Austin,AUS,New York,AUS,2025-03-15 04:54:00,Debit,257.51,USD,Walmart,Retail,Debit Online at Walmart,FALSE,314135000000.0,9T1U6PIDPSH,,,9840.49,10098.0,1,,0,2025-12-04T14:55:07.833306
TXN000726,CUST0058,Tyler,Young,Female,San Jose,UK,Austin,CAN,Dallas,USA,2025-03-15 08:59:00,Debit,1000.0,USD,UnknownElectronics,Electronics,Debit Online at UnknownElectronics,FALSE,713645000000.0,5LTEK3P8WW8,,,18316.0,19316.0,0,Round-amount test charges then cash-out; Amount spike: >10× typical spend; Account compromise: failed logins then transfer; Dormant account large night debit,0,2025-12-04T14:55:07.833306
TXN000727,CUST0041,Jack,Flores,Female,Philadelphia,UK,Philadelphia,UK,Philadelphia,UK,2025-03-15 13:04:00,Debit,274.74,USD,Shell,Fuel,Debit Online at Shell,FALSE,650646000000.0,LEPR5CZJHE5,,,9383.26,9658.0,1,,0,2025-12-04T14:55:07.833306
TXN000728,CUST0042,Michael,Stewart,Male,Austin,CAN,Columbus,CAN,Austin,CAN,2025-03-15 17:09:00,Debit,235.46,USD,DoorDash,Food,Debit Online at DoorDash,FALSE,247287000000.0,ZTJBZ2E4,,,16048.54,16284.0,1,,0,2025-12-04T14:55:07.833306
TXN000729,CUST0004,Liam,White,Male,San Antonio,AUS,San Jose,AUS,San Antonio,AUS,2025-03-15 21:14:00,Transfer,229.7,USD,McDonalds,Food,Transfer Online at McDonalds,FALSE,776422000000.0,M67916J8,567450000000.0,HICZFNCSBNG,3010.3,3240.0,1,,1,2025-12-04T14:55:07.833306
TXN000730,CUST0008,Logan,Martinez,Female,Dallas,UK,Columbus,CAN,Dallas,UK,2025-03-16 01:19:00,Transfer,968.17,USD,HighValueJewelry,Jewelry,Transfer Online at HighValueJewelry,FALSE,794930000000.0,U9SRT9LT,165222000000.0,9K6HDXAZ,9546.83,10515.0,0,Geographic mismatch: txn 3 000 km from login; High-risk corridor transfer to new receiver,0,2025-12-04T14:55:07.833306
TXN000731,CUST0048,Grace,Hill,Male,Jacksonville,UK,Houston,CAN,Jacksonville,UK,2025-03-16 05:24:00,Transfer,1412.59,USD,LuxuryWatchCo,Luxury,Transfer Online at LuxuryWatchCo,FALSE,350099000000.0,YL8ZITL1,173399000000.0,H40V2KFO,1070.41,2483.0,0,Behavior deviation: unseen merchant category; Geographic mismatch: txn 3 000 km from login,0,2025-12-04T14:55:07.833306
TXN000732,CUST0007,Ava,Johnson,Female,Philadelphia,CAN,San Jose,UK,Houston,AUS,2025-03-16 09:29:00,Credit,9000.8,USD,LuxuryWatchCo,Luxury,Credit Online at LuxuryWatchCo,FALSE,900682000000.0,TM3L26S3SOU,,,17540.8,8540.0,0,Amount spike: >10× typical spend; Behavior deviation: unseen merchant category; Time anomaly: transaction at unusual hour,1,2025-12-04T14:55:07.833306
TXN000733,CUST0016,Hannah,Rivera,Female,Columbus,USA,Melbourne,AUS,Columbus,USA,2025-03-16 13:34:00,Debit,7994.07,USD,SuspiciousFintech,Fintech,Debit Online at SuspiciousFintech,FALSE,583267000000.0,QR7SD4W9G0U,,,-810.07,7184.0,0,Geographic mismatch: txn 3 000 km from login; Round-amount test charges then cash-out; Device mismatch: new device fingerprint,1,2025-12-04T14:55:07.833306
TXN000734,CUST0014,Wyatt,Flores,Male,Columbus,AUS,New York,AUS,Columbus,AUS,2025-03-16 17:39:00,Transfer,292.54,USD,DoorDash,Food,Transfer Online at DoorDash,FALSE,909990000000.0,7YKODAB4,854253000000.0,DSZIXE0I,9117.46,9410.0,1,,1,2025-12-04T14:55:07.833306
TXN000735,CUST0056,Tyler,Lee,Female,Indianapolis,CAN,Chicago,CAN,Indianapolis,CAN,2025-03-16 21:44:00,Credit,258.59,USD,Amazon,Retail,Credit Online at Amazon,FALSE,787569000000.0,OPY3BKWR,,,9845.59,9587.0,1,,1,2025-12-04T14:55:07.833306
TXN000736,CUST0048,Grace,Hill,Male,Jacksonville,UK,Singapore,CAN,Bangkok,USA,2025-03-17 01:49:00,Credit,500.0,USD,SketchyAirline,Travel,Credit Online at SketchyAirline,FALSE,829075000000.0,3GJ67UOZVQ4,,,15156.0,14656.0,0,Round-amount test charges then cash-out; Behavior deviation: unseen merchant category; Dormant account large night debit; High-risk corridor transfer to new receiver,0,2025-12-04T14:55:07.833306
TXN000737,CUST0054,Aiden,Smith,Male,Dallas,AUS,Indianapolis,AUS,Dallas,AUS,2025-03-17 05:54:00,Debit,204.06,USD,Apple,Electronics,Debit Online at Apple,FALSE,694820000000.0,70B1NXBARGK,,,12222.94,12427.0,1,,0,2025-12-04T14:55:07.833306
TXN000738,CUST0033,Carter,Sanchez,Male,New York,USA,London,AUS,Houston,USA,2025-03-17 09:59:00,Credit,9468.96,USD,LuxuryWatchCo,Luxury,Credit Online at LuxuryWatchCo,FALSE,215640000000.0,B1L30EA3VOK,,,29455.96,19987.0,0,Dormant account large night debit; Amount spike: >10× typical spend; Behavior deviation: unseen merchant category,1,2025-12-04T14:55:07.833306
TXN000739,CUST0008,Logan,Martinez,Female,Dallas,UK,Bangkok,AUS,San Francisco,UK,2025-03-17 14:04:00,Credit,1115.04,USD,HighValueJewelry,Jewelry,Credit Online at HighValueJewelry,TRUE,385545000000.0,OXWQ2OYB5XV,,,4541.04,3426.0,0,Device mismatch: new device fingerprint; Dormant account large night debit; Account compromise: failed logins then transfer; Time anomaly: transaction at unusual hour,0,2025-12-04T14:55:07.833306
TXN000740,CUST0024,Victoria,Jackson,Male,San Antonio,USA,Singapore,UK,Los Angeles,CAN,2025-03-17 18:09:00,Debit,9326.91,USD,SuspiciousFintech,Fintech,Debit Online at SuspiciousFintech,FALSE,632064000000.0,4LZLD81A,,,-2001.91,7325.0,0,High-risk corridor transfer to new receiver; Amount spike: >10× typical spend; Device mismatch: new device fingerprint; Frequency burst: 5 txns in 1 min,1,2025-12-04T14:55:07.833306
TXN000741,CUST0070,Mateo,Baker,Male,San Francisco,CAN,Indianapolis,AUS,San Antonio,USA,2025-03-17 22:14:00,Credit,3862.59,USD,UnknownElectronics,Electronics,Credit Online at UnknownElectronics,FALSE,780826000000.0,52BXIBHF3ZQ,,,6034.59,2172.0,0,Dormant account large night debit; Amount spike: >10× typical spend; Device mismatch: new device fingerprint; Time anomaly: transaction at unusual hour,0,2025-12-04T14:55:07.833306
TXN000742,CUST0026,Abigail,White,Male,Dallas,UK,Columbus,AUS,Dallas,UK,2025-03-18 02:19:00,Debit,8902.73,USD,UnknownElectronics,Electronics,Debit Online at UnknownElectronics,FALSE,402895000000.0,51AB0BZA,,,-6848.73,2054.0,0,High-risk corridor transfer to new receiver; Account compromise: failed logins then transfer; Amount spike: >10× typical spend; Geographic mismatch: txn 3 000 km from login,1,2025-12-04T14:55:07.833306
TXN000743,CUST0047,Zoey,Mitchell,Female,San Diego,AUS,San Diego,AUS,San Diego,AUS,2025-03-18 06:24:00,Debit,109.06,USD,Target,Retail,Debit Online at Target,FALSE,358031000000.0,EFNDUK1ZTMG,,,4219.94,4329.0,1,,0,2025-12-04T14:55:07.833306
TXN000744,CUST0047,Zoey,Mitchell,Female,San Diego,AUS,Phoenix,AUS,San Diego,AUS,2025-03-18 10:30:00,Transfer,108.45,USD,Shell,Fuel,Transfer Online at Shell,FALSE,252073000000.0,14WHK03I3FV,857197000000.0,J3373LZ5,10501.55,10610.0,1,,0,2025-12-04T14:55:07.833306
TXN000745,CUST0010,Owen,Phillips,Male,San Diego,USA,Tokyo,USA,Los Angeles,USA,2025-03-18 14:35:00,Transfer,1079.86,USD,SuspiciousFintech,Fintech,Transfer Online at SuspiciousFintech,FALSE,622718000000.0,UZCOPFF0,349662000000.0,OSP4O3Y31TK,3306.14,4386.0,0,Time anomaly: transaction at unusual hour; Account compromise: failed logins then transfer; Dormant account large night debit,1,2025-12-04T14:55:07.833306
TXN000746,CUST0045,Elijah,Morris,Male,Indianapolis,AUS,Columbus,AUS,Indianapolis,AUS,2025-03-18 18:40:00,Transfer,182.86,USD,Target,Retail,Transfer Online at Target,FALSE,350173000000.0,NV8DVA9M,956395000000.0,661W4Y4UFP1,8129.14,8312.0,1,,0,2025-12-04T14:55:07.833306
TXN000747,CUST0001,Samuel,Anderson,Male,Austin,UK,Philadelphia,UK,Austin,UK,2025-03-18 22:45:00,Debit,43.02,USD,Target,Retail,Debit Online at Target,FALSE,276919000000.0,CGUND0FX,,,10769.98,10813.0,1,,1,2025-12-04T14:55:07.833306
TXN000748,CUST0059,Logan,Johnson,Male,Houston,USA,Hong Kong,UK,Phoenix,USA,2025-03-19 02:50:00,Transfer,5834.46,USD,CryptoExchange,Crypto,Transfer Online at CryptoExchange,FALSE,671069000000.0,D3M1Q867,503382000000.0,3AS7C2IC,7108.54,12943.0,0,Amount spike: >10× typical spend; Frequency burst: 5 txns in 1 min,1,2025-12-04T14:55:07.833306
TXN000749,CUST0044,Mia,Lee,Male,Jacksonville,CAN,San Jose,CAN,Jacksonville,CAN,2025-03-19 06:55:00,Credit,187.1,USD,Uber,Transport,Credit Online at Uber,FALSE,192428000000.0,B1AN0QT4GZZ,,,5374.1,5187.0,1,,0,2025-12-04T14:55:07.833306
TXN000750,CUST0015,Mason,Johnson,Female,Philadelphia,CAN,Jacksonville,CAN,Philadelphia,CAN,2025-03-19 11:00:00,Debit,41.83,USD,DoorDash,Food,Debit Online at DoorDash,FALSE,129453000000.0,PPYY4Y2O,,,10561.17,10603.0,1,,1,2025-12-04T14:55:07.833306
TXN000751,CUST0025,Nora,Baker,Male,Philadelphia,USA,Jacksonville,USA,Philadelphia,USA,2025-03-19 15:05:00,Transfer,119.14,USD,Uber,Transport,Transfer Online at Uber,FALSE,344309000000.0,LTFF1TK1,415491000000.0,QA93Z8O30JH,6412.86,6532.0,1,,0,2025-12-04T14:55:07.833306
TXN000752,CUST0071,Mateo,Martinez,Female,New York,UK,Dallas,UK,New York,UK,2025-03-19 19:10:00,Transfer,294.16,USD,Walmart,Retail,Transfer Online at Walmart,FALSE,360554000000.0,Y40LLSOV,267547000000.0,2NBQMYGL,2964.84,3259.0,1,,0,2025-12-04T14:55:07.833306
TXN000753,CUST0031,Sebastian,Nelson,Male,Jacksonville,UK,Jacksonville,UK,Jacksonville,UK,2025-03-19 23:15:00,Transfer,72.56,USD,Amazon,Retail,Transfer Online at Amazon,FALSE,621470000000.0,9T27DCH73G6,849944000000.0,ARL12CMG,11497.44,11570.0,1,,1,2025-12-04T14:55:07.833306
TXN000754,CUST0043,Isabella,Sanchez,Female,Dallas,CAN,Paris,CAN,San Diego,UK,2025-03-20 03:20:00,Credit,535.07,USD,LuxuryWatchCo,Luxury,Credit Online at LuxuryWatchCo,FALSE,326867000000.0,U25GMEHW,,,10885.07,10350.0,0,Device mismatch: new device fingerprint; High-risk corridor transfer to new receiver; Frequency burst: 5 txns in 1 min,0,2025-12-04T14:55:07.833306
TXN000755,CUST0041,Jack,Flores,Female,Philadelphia,UK,San Jose,UK,Philadelphia,UK,2025-03-20 07:25:00,Transfer,144.52,USD,Uber,Transport,Transfer Online at Uber,FALSE,505788000000.0,R5LAJOV0,823154000000.0,CLPXW14ILHV,5912.48,6057.0,1,,0,2025-12-04T14:55:07.833306
TXN000756,CUST0055,Logan,Sullivan,Female,Austin,UK,San Jose,UK,Austin,UK,2025-03-20 11:30:00,Transfer,161.19,USD,Shell,Fuel,Transfer Online at Shell,FALSE,905238000000.0,EVG8Y7E62C5,343402000000.0,18U09OHB,18394.81,18556.0,1,,0,2025-12-04T14:55:07.833306
TXN000757,CUST0059,Logan,Johnson,Male,Houston,USA,Houston,USA,Houston,USA,2025-03-20 15:35:00,Transfer,193.7,USD,Apple,Electronics,Transfer Online at Apple,FALSE,187546000000.0,F1TD1M5RJLN,889102000000.0,0KPD3QIC,15376.3,15570.0,1,,0,2025-12-04T14:55:07.833306
TXN000758,CUST0034,Sophia,Harris,Male,New York,AUS,Phoenix,AUS,New York,AUS,2025-03-20 19:40:00,Transfer,157.66,USD,Target,Retail,Transfer Online at Target,FALSE,997012000000.0,018N5FTT,247731000000.0,BH9MCUCDBG7,16278.34,16436.0,1,,0,2025-12-04T14:55:07.833306
